CustomerID,CustomerName,InvoiceCount,CustomerType,NetRevenue,AverageOrderValue,AverageBasketSize,UnitsSold
55987,Clarissa Shields,71,Repeat Customer,47928.93,675.06,15.0000,1065
46889,Earl Sims,56,Repeat Customer,33964.73,606.51,12.0000,672
86781,Elizabeth Mcgrath,61,Repeat Customer,67729.21,1110.31,22.0000,1342
68703,Tera Burns,70,Repeat Customer,67439.86,963.43,18.0000,1260
59921,Rudy Hardin,97,Repeat Customer,72595.14,748.40,16.0000,1552
44179,Robin Hicks,67,Repeat Customer,37377.17,557.87,12.0000,804
96827,Timothy Anthony,69,Repeat Customer,89950.67,1303.63,25.0000,1725
36295,Gloria Day,76,Repeat Customer,38683.87,509.00,10.0000,760
54113,Craig Sellers,71,Repeat Customer,47386.74,667.42,14.0000,994
40962,Alisha Whitaker,54,Repeat Customer,33802.47,625.97,11.0000,594
74222,Earnest Snow,66,Repeat Customer,69217.21,1048.75,19.0000,1254
12366,Latasha Tapia,57,Repeat Customer,10139.05,177.88,4.0000,228
10921,Cindy Fox,72,Repeat Customer,10443.17,145.04,3.0000,216
74553,Heidi Roberts,61,Repeat Customer,49551.58,812.32,19.0000,1159
45546,Hugh Melton,71,Repeat Customer,38070.37,536.20,12.0000,852
16714,Donna Arias,74,Repeat Customer,17562.22,237.33,5.0000,370
42026,Herman Duke,69,Repeat Customer,34729.12,503.32,11.0000,759
83037,Jay Carrillo,67,Repeat Customer,67149.74,1002.23,22.0000,1474
38372,Jeannette Figueroa,75,Repeat Customer,39795.28,530.60,10.0000,750
55996,Jenna Ellison,73,Repeat Customer,60629.94,830.55,15.0000,1095
79079,Rodolfo Werner,72,Repeat Customer,77166.42,1071.76,21.0000,1512
14306,Kareem Lewis,68,Repeat Customer,15182.03,223.27,4.0000,272
77991,Wayne Hartman,70,Repeat Customer,73599.85,1051.43,20.0000,1400
26243,Norma Cherry,69,Repeat Customer,25812.69,374.10,7.0000,483
38877,Dennis Gilmore,67,Repeat Customer,33417.93,498.78,10.0000,670
5164,Jeannie Curtis,79,Repeat Customer,6775.37,85.76,2.0000,158
59340,Lisa Vargas,60,Repeat Customer,45907.11,765.12,16.0000,960
5292,Kelli Bright,77,Repeat Customer,7383.69,95.89,2.0000,154
86249,Linda Webb,63,Repeat Customer,70764.37,1123.24,22.0000,1386
43622,Howard Simpson,67,Repeat Customer,43291.39,646.14,12.0000,804
67264,Clinton Jarvis,80,Repeat Customer,75098.25,938.73,18.0000,1440
977,Greg Turner,65,Repeat Customer,3075.60,47.32,1.0000,65
15416,Jocelyn May,60,Repeat Customer,11231.47,187.19,4.0000,240
76855,Helen Greene,74,Repeat Customer,81485.97,1101.16,20.0000,1480
89084,Jon Avila,63,Repeat Customer,78097.54,1239.64,23.0000,1449
83725,Felicia Mc Dowell,55,Repeat Customer,65301.97,1187.31,22.0000,1210
53875,Vicki Guerra,78,Repeat Customer,59449.26,762.17,14.0000,1092
32046,Marlon Morales,68,Repeat Customer,32973.23,484.90,9.0000,612
37670,Barry Horn,81,Repeat Customer,36482.85,450.41,10.0000,810
25409,Alma Maddox,60,Repeat Customer,19503.40,325.06,7.0000,420
95375,Bruce Roy,67,Repeat Customer,87947.26,1312.65,25.0000,1675
65656,Amber Durham,65,Repeat Customer,55630.99,855.86,17.0000,1105
19669,Kristin Paul,58,Repeat Customer,13489.12,232.57,5.0000,290
94916,Shanna Carter,81,Repeat Customer,97694.95,1206.11,25.0000,2025
6669,Keisha Valentine,74,Repeat Customer,8011.29,108.26,2.0000,148
11551,Tameka Mc Guire,66,Repeat Customer,10245.19,155.23,3.0000,198
22486,Ismael Gibson,86,Repeat Customer,26242.05,305.14,6.0000,516
36734,Whitney Willis,59,Repeat Customer,28653.41,485.65,10.0000,590
1457,Teddy Huber,65,Repeat Customer,2915.58,44.86,1.0000,65
87492,Krystal Fowler,73,Repeat Customer,81208.09,1112.44,23.0000,1679
61158,Pamela Farmer,73,Repeat Customer,54454.87,745.96,16.0000,1168
24239,Josephine Soto,64,Repeat Customer,21668.82,338.58,7.0000,448
88894,Deborah Graves,59,Repeat Customer,62086.09,1052.31,23.0000,1357
53058,Miriam Macias,62,Repeat Customer,37107.53,598.51,14.0000,868
72183,Cheri Williamson,75,Repeat Customer,72227.89,963.04,19.0000,1425
13470,Sandra Robbins,68,Repeat Customer,14006.24,205.97,4.0000,272
20198,Johanna Aguilar,72,Repeat Customer,22721.74,315.58,6.0000,432
75252,Morgan Herrera,61,Repeat Customer,60810.29,996.89,20.0000,1220
75389,Stacie Mckay,88,Repeat Customer,79759.43,906.36,20.0000,1760
6845,Ted Freeman,59,Repeat Customer,6353.95,107.69,2.0000,118
47781,Roy Jimenez,74,Repeat Customer,49207.88,664.97,13.0000,962
16072,Harold Myers,61,Repeat Customer,14317.84,234.72,5.0000,305
16488,Alejandro Rowland,73,Repeat Customer,18004.31,246.63,5.0000,365
3866,Jake Daugherty,57,Repeat Customer,2638.80,46.29,1.0000,57
67551,Joanna Arellano,58,Repeat Customer,46553.23,802.64,18.0000,1044
40370,Randolph Lynch,81,Repeat Customer,47922.30,591.63,11.0000,891
59025,Tera Houston,74,Repeat Customer,51935.07,701.83,15.0000,1110
94993,Tanya Fernandez,47,Repeat Customer,52458.23,1116.13,25.0000,1175
71342,Emily Mc Knight,62,Repeat Customer,65068.93,1049.50,19.0000,1178
58401,Roger Parsons,61,Repeat Customer,38023.33,623.33,15.0000,915
71111,Holly Howe,66,Repeat Customer,65185.94,987.67,19.0000,1254
92233,Tracey Parrish,87,Repeat Customer,98499.55,1132.18,24.0000,2088
6844,Catherine Dominguez,61,Repeat Customer,6152.49,100.86,2.0000,122
60105,Jonathan Dean,65,Repeat Customer,52382.47,805.88,16.0000,1040
47056,Earl Tyler,69,Repeat Customer,43252.41,626.85,12.0000,828
45139,Alyssa Owen,63,Repeat Customer,41133.28,652.91,12.0000,756
91418,Keri Hunter,56,Repeat Customer,64370.15,1149.47,24.0000,1344
16844,Gary Gamble,80,Repeat Customer,18605.79,232.57,5.0000,400
62486,Norman Olsen,68,Repeat Customer,51470.20,756.91,16.0000,1088
79850,Dwight Forbes,54,Repeat Customer,56324.00,1043.04,21.0000,1134
31814,Sharon French,73,Repeat Customer,33930.71,464.80,9.0000,657
41129,Patricia Howe,71,Repeat Customer,36534.44,514.57,11.0000,781
445,Charity Gentry,78,Repeat Customer,3856.01,49.44,1.0000,78
32142,Charlie Austin,61,Repeat Customer,28228.66,462.76,9.0000,549
3910,Alicia Crawford,72,Repeat Customer,3738.18,51.92,1.0000,72
54078,Andrea Hardin,72,Repeat Customer,45912.48,637.67,14.0000,1008
2226,Lynette Martinez,59,Repeat Customer,3017.46,51.14,1.0000,59
12513,Angelica Taylor,57,Repeat Customer,12843.03,225.32,4.0000,228
8377,Eileen Cain,65,Repeat Customer,8933.89,137.44,3.0000,195
85625,Terrell Stanton,73,Repeat Customer,71791.52,983.45,22.0000,1606
20495,Andrea Stuart,72,Repeat Customer,23272.73,323.23,6.0000,432
93990,Heather Dyer,86,Repeat Customer,94910.36,1103.61,24.0000,2064
42245,Phillip Padilla,62,Repeat Customer,34314.56,553.46,11.0000,682
93016,Sherri Morrison,66,Repeat Customer,79816.31,1209.34,24.0000,1584
66366,Marilyn Graves,67,Repeat Customer,55233.61,824.38,17.0000,1139
78150,Howard Blevins,79,Repeat Customer,76830.11,972.53,20.0000,1580
8857,Roberto Bowen,63,Repeat Customer,8070.53,128.10,3.0000,189
85173,Rodolfo Michael,69,Repeat Customer,74094.94,1073.84,22.0000,1518
5352,Tom Werner,61,Repeat Customer,7218.69,118.34,2.0000,122
7345,Joseph Cisneros,72,Repeat Customer,7376.17,102.45,2.0000,144
63830,Joe Carr,83,Repeat Customer,68096.93,820.44,17.0000,1411
80881,Lora Tran,60,Repeat Customer,53408.88,890.15,21.0000,1260
66148,Marjorie Phelps,82,Repeat Customer,77883.64,949.80,17.0000,1394
42084,Allyson Reed,71,Repeat Customer,40292.54,567.50,11.0000,781
50979,Iris Terrell,73,Repeat Customer,45194.20,619.10,13.0000,949
89820,Darlene Mooney,50,Repeat Customer,53939.23,1078.78,23.0000,1150
84422,Danny Kline,65,Repeat Customer,72949.10,1122.29,22.0000,1430
91604,Ethan Mckay,65,Repeat Customer,74167.13,1141.03,24.0000,1560
8178,Christi Ortiz,62,Repeat Customer,8262.84,133.27,3.0000,186
5982,Terri Carney,64,Repeat Customer,6092.47,95.19,2.0000,128
70180,Kristy Bryant,73,Repeat Customer,64940.84,889.60,18.0000,1314
47285,Clarence Cabrera,68,Repeat Customer,37000.84,544.13,12.0000,816
36583,Guillermo Aguilar,60,Repeat Customer,30760.14,512.67,10.0000,600
93813,Derek Day,54,Repeat Customer,64314.88,1191.02,24.0000,1296
62744,Annette Norris,65,Repeat Customer,52618.11,809.51,16.0000,1040
35849,Sergio Patton,77,Repeat Customer,40959.66,531.94,10.0000,770
12461,Elias Harrington,64,Repeat Customer,11306.24,176.66,4.0000,256
92648,Latanya Peck,58,Repeat Customer,69554.34,1199.21,24.0000,1392
2830,Brock Castro,63,Repeat Customer,3075.96,48.82,1.0000,63
65052,Kristina Buckley,77,Repeat Customer,62963.53,817.71,17.0000,1309
34647,Joyce Gaines,74,Repeat Customer,31368.90,423.90,9.0000,666
8414,Karl Mc Daniel,71,Repeat Customer,10919.68,153.80,3.0000,213
4170,Dorothy Singh,72,Repeat Customer,7042.51,97.81,2.0000,144
56582,Eduardo Dudley,61,Repeat Customer,42349.14,694.25,15.0000,915
46847,Hannah Morrison,61,Repeat Customer,37739.43,618.68,12.0000,732
679,Keisha Elliott,69,Repeat Customer,3340.28,48.41,1.0000,69
19461,William Ross,76,Repeat Customer,18455.14,242.83,5.0000,380
45800,Edgar Dalton,64,Repeat Customer,34294.03,535.84,12.0000,768
23837,Garry Riddle,85,Repeat Customer,30398.15,357.63,7.0000,595
211,Kristie Massey,77,Repeat Customer,3547.75,46.07,1.0000,77
21574,Becky Sparks,64,Repeat Customer,19600.57,306.26,6.0000,384
28267,Cecil Higgins,73,Repeat Customer,31051.45,425.36,8.0000,584
81218,Travis Dodson,75,Repeat Customer,78613.37,1048.18,21.0000,1575
33709,Dawn Stevens,73,Repeat Customer,35736.83,489.55,9.0000,657
34320,Kelli Francis,64,Repeat Customer,27904.32,436.01,9.0000,576
14290,Albert Benson,76,Repeat Customer,15072.77,198.33,4.0000,304
50076,Wendell Vasquez,87,Repeat Customer,59950.04,689.08,13.0000,1131
2161,Grant Fleming,72,Repeat Customer,3780.82,52.51,1.0000,72
83336,Lakisha Franco,61,Repeat Customer,71507.32,1172.25,22.0000,1342
32413,Hilary Waller,80,Repeat Customer,36689.74,458.62,9.0000,720
41063,Gary Olsen,74,Repeat Customer,39245.31,530.34,11.0000,814
42280,Lorraine Gamble,58,Repeat Customer,32157.19,554.43,11.0000,638
23209,Warren Morrison,68,Repeat Customer,22296.66,327.89,6.0000,408
42830,Jermaine Vazquez,57,Repeat Customer,31107.26,545.74,11.0000,627
91759,Jared Glover,68,Repeat Customer,90023.05,1323.87,24.0000,1632
43854,Christi Bentley,73,Repeat Customer,41480.42,568.22,12.0000,876
2620,Kristina Alvarado,59,Repeat Customer,3074.33,52.11,1.0000,59
3759,Jesus Foster,69,Repeat Customer,3261.84,47.27,1.0000,69
18022,Tony Bruce,57,Repeat Customer,15748.84,276.30,5.0000,285
75853,Yvonne Vasquez,55,Repeat Customer,48195.96,876.29,20.0000,1100
8009,Angelique Faulkner,67,Repeat Customer,10201.04,152.25,3.0000,201
83250,Frankie David,81,Repeat Customer,81389.28,1004.81,22.0000,1782
68597,Jenifer Shannon,67,Repeat Customer,57523.44,858.56,18.0000,1206
69231,Ben Mccann,69,Repeat Customer,63829.24,925.06,18.0000,1242
61224,Shelia Yates,84,Repeat Customer,59268.39,705.58,16.0000,1344
53770,Myra Stafford,80,Repeat Customer,52919.98,661.50,14.0000,1120
90184,Alejandro Perkins,68,Repeat Customer,75318.36,1107.62,23.0000,1564
40870,Gwendolyn Weeks,71,Repeat Customer,39585.21,557.54,11.0000,781
62304,Clyde Bowers,69,Repeat Customer,48754.90,706.59,16.0000,1104
52655,Judith Booker,57,Repeat Customer,38239.19,670.86,14.0000,798
83006,Lora Blackburn,79,Repeat Customer,86674.71,1097.15,22.0000,1738
71543,Wesley Fernandez,67,Repeat Customer,55439.21,827.45,19.0000,1273
40709,Gretchen Serrano,65,Repeat Customer,36569.94,562.61,11.0000,715
2436,Arnold Price,68,Repeat Customer,2886.36,42.45,1.0000,68
77369,Alonzo Richards,72,Repeat Customer,64008.00,889.00,20.0000,1440
25072,Stuart Calderon,66,Repeat Customer,26925.43,407.96,7.0000,462
82577,Paige Howell,64,Repeat Customer,69625.50,1087.90,21.0000,1344
7987,Raquel Rose,66,Repeat Customer,10878.00,164.82,3.0000,198
57789,Lindsay Welch,74,Repeat Customer,57919.21,782.69,15.0000,1110
72992,Russell Flores,75,Repeat Customer,65850.82,878.01,19.0000,1425
19132,Sabrina Park,66,Repeat Customer,15760.68,238.80,5.0000,330
22528,Elaine Sexton,61,Repeat Customer,17663.09,289.56,6.0000,366
96238,Eva Russell,72,Repeat Customer,80668.89,1120.40,25.0000,1800
77387,Pedro Vaughan,77,Repeat Customer,69904.76,907.85,20.0000,1540
64127,Eugene Norman,77,Repeat Customer,65148.32,846.08,17.0000,1309
91606,Christa Richardson,74,Repeat Customer,91288.39,1233.63,24.0000,1776
35226,Randall Parsons,70,Repeat Customer,32808.96,468.70,9.0000,630
71190,Tricia Whitehead,68,Repeat Customer,56517.63,831.14,19.0000,1292
40911,Forrest Wang,62,Repeat Customer,32009.93,516.29,11.0000,682
32403,Tonya Blair,70,Repeat Customer,30721.78,438.88,9.0000,630
16817,Sherri Cain,65,Repeat Customer,15858.65,243.98,5.0000,325
22281,Jess Mac Donald,84,Repeat Customer,22706.73,270.32,6.0000,504
78049,Dawn Graham,71,Repeat Customer,69328.34,976.46,20.0000,1420
38264,Jill Peters,72,Repeat Customer,40481.29,562.24,10.0000,720
28698,Debbie Schmidt,74,Repeat Customer,27104.90,366.28,8.0000,592
34865,Roberto Herrera,68,Repeat Customer,30471.87,448.12,9.0000,612
64137,Whitney Spence,79,Repeat Customer,64034.57,810.56,17.0000,1343
44669,Kelly Beltran,70,Repeat Customer,35037.59,500.54,12.0000,840
45107,Scot Morrison,68,Repeat Customer,42768.23,628.94,12.0000,816
53287,Felix Navarro,55,Repeat Customer,36714.90,667.54,14.0000,770
65610,Tomas Donaldson,68,Repeat Customer,50602.36,744.15,17.0000,1156
30876,Christie Powell,56,Repeat Customer,22868.18,408.36,8.0000,448
31740,Marisol Lynn,60,Repeat Customer,26310.03,438.50,9.0000,540
90511,Simon Kramer,72,Repeat Customer,92697.90,1287.47,23.0000,1656
17363,Frances Bolton,70,Repeat Customer,15525.32,221.79,5.0000,350
56563,Latonya Vargas,83,Repeat Customer,65682.30,791.35,15.0000,1245
57127,Gary Blevins,75,Repeat Customer,55448.45,739.31,15.0000,1125
62473,Antonio Roth,65,Repeat Customer,48661.92,748.64,16.0000,1040
96589,Johnnie Ryan,63,Repeat Customer,81376.60,1291.69,25.0000,1575
72532,Autumn Espinoza,56,Repeat Customer,58170.92,1038.77,19.0000,1064
39843,Crystal Diaz,86,Repeat Customer,47258.51,549.52,11.0000,946
83024,Darcy Rice,73,Repeat Customer,81400.40,1115.07,22.0000,1606
29145,Nikki Farrell,72,Repeat Customer,28468.11,395.39,8.0000,576
64602,Janette Cowan,69,Repeat Customer,56010.49,811.75,17.0000,1173
4747,Kristie Montgomery,73,Repeat Customer,7633.70,104.57,2.0000,146
92195,Angela Irwin,65,Repeat Customer,73176.65,1125.79,24.0000,1560
21598,Devin Cook,63,Repeat Customer,18060.86,286.68,6.0000,378
82318,Rosemary Matthews,56,Repeat Customer,59380.08,1060.36,21.0000,1176
1527,Sheila Stephenson,47,Repeat Customer,2363.41,50.29,1.0000,47
83837,Johanna Montgomery,60,Repeat Customer,63995.94,1066.60,22.0000,1320
30529,Wendy Nash,68,Repeat Customer,30437.11,447.60,8.0000,544
60686,Rebekah Andrews,73,Repeat Customer,57081.61,781.94,16.0000,1168
71423,Patrice Allison,67,Repeat Customer,55293.83,825.28,19.0000,1273
70331,Evan Orozco,54,Repeat Customer,49149.79,910.18,18.0000,972
71151,Erika Peck,80,Repeat Customer,72916.25,911.45,19.0000,1520
22135,Marisol Odom,59,Repeat Customer,17355.68,294.16,6.0000,354
62459,Phillip Giles,55,Repeat Customer,41651.76,757.30,16.0000,880
17371,Melissa Reid,82,Repeat Customer,18669.12,227.67,5.0000,410
77594,Calvin Phillips,63,Repeat Customer,61715.69,979.61,20.0000,1260
1572,Joni Conrad,58,Repeat Customer,2671.67,46.06,1.0000,58
49020,Mathew Cummings,68,Repeat Customer,37944.36,558.01,13.0000,884
58062,Monica Lynch,78,Repeat Customer,50891.58,652.46,15.0000,1170
33918,Israel O'Connor,63,Repeat Customer,24351.54,386.53,9.0000,567
16815,Keisha Harmon,63,Repeat Customer,13985.74,222.00,5.0000,315
23088,Candace Dyer,70,Repeat Customer,20066.44,286.66,6.0000,420
1732,Theresa Carney,78,Repeat Customer,3670.72,47.06,1.0000,78
35530,Dallas Robles,53,Repeat Customer,26136.07,493.13,9.0000,477
15015,Holly Hunt,76,Repeat Customer,14792.83,194.64,4.0000,304
19524,Erik Giles,62,Repeat Customer,15554.07,250.87,5.0000,310
72825,Denise Sandoval,84,Repeat Customer,79940.78,951.68,19.0000,1596
54332,Belinda Burch,57,Repeat Customer,36174.78,634.65,14.0000,798
23861,Ramiro Duran,72,Repeat Customer,24559.45,341.10,7.0000,504
11010,Lakisha Dunn,74,Repeat Customer,10980.77,148.39,3.0000,222
20184,Andres Fuller,66,Repeat Customer,18066.53,273.74,6.0000,396
37175,Casey Casey,55,Repeat Customer,29566.64,537.58,10.0000,550
36146,Tamika Gaines,66,Repeat Customer,30980.17,469.40,10.0000,660
42467,Miguel Whitney,85,Repeat Customer,49282.97,579.80,11.0000,935
86136,Melody Mc Gee,63,Repeat Customer,64183.99,1018.79,22.0000,1386
90623,Sheldon Hendricks,69,Repeat Customer,73883.46,1070.77,23.0000,1587
71337,Elena Galvan,68,Repeat Customer,67057.30,986.14,19.0000,1292
23530,Emma Mathis,75,Repeat Customer,23618.28,314.91,6.0000,450
19091,Jenna Alvarado,77,Repeat Customer,18939.97,245.97,5.0000,385
29205,Kristian Ball,77,Repeat Customer,29463.89,382.65,8.0000,616
62097,Vicki Ryan,74,Repeat Customer,61572.64,832.06,16.0000,1184
34801,Mary Frederick,79,Repeat Customer,32752.61,414.59,9.0000,711
76743,Reginald Mills,54,Repeat Customer,53318.91,987.39,20.0000,1080
61798,Myra Mccann,74,Repeat Customer,58144.99,785.74,16.0000,1184
85819,Tyler Kidd,57,Repeat Customer,58135.79,1019.93,22.0000,1254
76471,Nicolas Holland,65,Repeat Customer,64520.93,992.63,20.0000,1300
38011,Dale Burns,69,Repeat Customer,31584.95,457.75,10.0000,690
51231,Gina Massey,65,Repeat Customer,44996.85,692.26,13.0000,845
64345,Lamar Le,85,Repeat Customer,78963.28,928.98,17.0000,1445
23430,Pete Perkins,71,Repeat Customer,22719.94,320.00,6.0000,426
73354,Jill Nunez,66,Repeat Customer,58941.87,893.06,19.0000,1254
5520,Terrence Nixon,59,Repeat Customer,6344.04,107.53,2.0000,118
71264,Calvin Giles,78,Repeat Customer,74563.87,955.95,19.0000,1482
62952,Cheri Zuniga,75,Repeat Customer,58227.79,776.37,16.0000,1200
434,Rene Robles,56,Repeat Customer,2808.55,50.15,1.0000,56
34859,Darin Curry,73,Repeat Customer,31148.97,426.70,9.0000,657
87587,Brandon Tate,66,Repeat Customer,73944.67,1120.37,23.0000,1518
39562,Alice Savage,67,Repeat Customer,32047.78,478.33,11.0000,737
24066,Sergio Meyer,62,Repeat Customer,21160.15,341.29,7.0000,434
85080,Lara Hopkins,70,Repeat Customer,71947.27,1027.82,22.0000,1540
61168,Jess Hood,71,Repeat Customer,60601.05,853.54,16.0000,1136
78621,Vickie Jacobs,66,Repeat Customer,62557.40,947.84,20.0000,1320
58162,Jack Sandoval,58,Repeat Customer,44022.88,759.02,15.0000,870
24338,Louis Jennings,56,Repeat Customer,18789.45,335.53,7.0000,392
53565,Elisa Pitts,74,Repeat Customer,48978.66,661.87,14.0000,1036
14153,Donnell Miles,64,Repeat Customer,13899.94,217.19,4.0000,256
33327,Damion Terrell,64,Repeat Customer,32791.16,512.36,9.0000,576
84411,Jeanne Velasquez,61,Repeat Customer,65039.86,1066.23,22.0000,1342
85496,Rita Alvarado,76,Repeat Customer,79918.72,1051.56,22.0000,1672
34209,Mathew Logan,72,Repeat Customer,29300.56,406.95,9.0000,648
22831,Jaime Graves,68,Repeat Customer,21067.38,309.81,6.0000,408
89593,Jean Molina,72,Repeat Customer,89469.56,1242.63,23.0000,1656
70609,Angelia Orr,63,Repeat Customer,52464.66,832.77,18.0000,1134
34159,Shelley Haynes,69,Repeat Customer,28412.51,411.78,9.0000,621
53535,Cedric Benitez,87,Repeat Customer,62607.25,719.62,14.0000,1218
46257,Elijah Gibson,54,Repeat Customer,32950.70,610.20,12.0000,648
52406,Trent Horn,56,Repeat Customer,33993.80,607.03,14.0000,784
46900,Isabel Cruz,62,Repeat Customer,34715.34,559.92,12.0000,744
3566,Guy Herman,69,Repeat Customer,3136.85,45.46,1.0000,69
76153,Chrystal Buchanan,53,Repeat Customer,50331.73,949.66,20.0000,1060
71855,Ronald Greene,84,Repeat Customer,78145.78,930.31,19.0000,1596
6183,Marianne Lester,54,Repeat Customer,5619.80,104.07,2.0000,108
36258,Colin Browning,78,Repeat Customer,37356.93,478.93,10.0000,780
70460,Christa Choi,69,Repeat Customer,70192.97,1017.29,18.0000,1242
3659,Lena Barr,72,Repeat Customer,3774.86,52.43,1.0000,72
48122,Vicki Stone,64,Repeat Customer,43104.62,673.51,13.0000,832
41689,Kari Chung,72,Repeat Customer,38456.49,534.12,11.0000,792
88616,Gene Underwood,67,Repeat Customer,75838.50,1131.92,23.0000,1541
35127,Bobby Browning,69,Repeat Customer,31971.78,463.36,9.0000,621
65319,Amelia Good,56,Repeat Customer,45706.12,816.18,17.0000,952
82320,Christa Park,60,Repeat Customer,58725.77,978.76,21.0000,1260
50127,Jenifer Krueger,82,Repeat Customer,53313.78,650.17,13.0000,1066
7308,Kari Parker,71,Repeat Customer,7158.89,100.83,2.0000,142
60507,Rick Montgomery,69,Repeat Customer,56867.63,824.17,16.0000,1104
87147,Colby Malone,81,Repeat Customer,96196.21,1187.61,23.0000,1863
37512,Jodi Velasquez,74,Repeat Customer,39599.85,535.13,10.0000,740
10936,Vicki Ramos,65,Repeat Customer,9760.90,150.17,3.0000,195
67806,Margarita Paul,73,Repeat Customer,61538.44,842.99,18.0000,1314
32482,Shelby Williamson,58,Repeat Customer,24628.06,424.62,9.0000,522
5952,Rosemary Mc Gee,82,Repeat Customer,7492.85,91.38,2.0000,164
62549,Whitney Freeman,69,Repeat Customer,52568.70,761.87,16.0000,1104
91908,Dorothy Richmond,83,Repeat Customer,87373.03,1052.69,24.0000,1992
66638,Joe Miles,70,Repeat Customer,57464.17,820.92,17.0000,1190
27393,Damion Mccall,62,Repeat Customer,24833.82,400.55,7.0000,434
52698,Dylan Kim,75,Repeat Customer,51333.88,684.45,14.0000,1050
49535,Liza Brennan,71,Repeat Customer,45653.85,643.01,13.0000,923
